1,0.21737258300203
2,0.778980664016244
3,1.54905974105482
4,2.39184531212995
5,3.17157287525381
6,3.75247792843858
7,3.99879596969645
8,3.81406128150788
9,3.29647954250059
10,2.60442507436538
11,1.89537137658186
12,1.28965535047576
13,0.858526336296562
14,0.669866585038178
15,0.777272997821694
16,1.14638067106892
17,1.70937232841361
18,2.39786053693258
19,3.11059961448306
20,3.69389223130359
21,3.98934646840838
22,3.86428615298485
23,3.38435973044145
24,2.70744744457114
25,1.99146263102822
26,1.33712864638475
27,0.73448181979407
28,0.160894734258217
29,-0.406260027220783
30,-0.9896098816409
31,-1.6117822460001
32,-2.29522801449279
33,-3.01350951919363
34,-3.62485769736351
35,-3.97088063001665
36,-3.90733149218687
37,-3.46826030447887
38,-2.80969011924497
39,-2.08999325164742
40,-1.44703843113108
41,-0.959373650371077
42,-0.694881160361328
43,-0.717173026010323
44,-1.01877378397442
45,-1.53355549820654
46,-2.19363508609556
47,-2.91425909957525
48,-3.55046292072298
49,-3.94385463055294
50,-3.94226389338883
51,-3.5349341277976
52,-2.85159396358506
53,-2.028007902739
54,-1.19994044724725
55,-0.503156099097622
56,-0.0734193602779372
